Day,moduleColor,GO_term,GO_ID,ontology,pvalue,Gene_count,Gene_ratio,Transcript_ID,Protein_name,KEGG_ID
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022484965.1, serine/threonine-protein kinase NLK-like,crg:105346043
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022469418.1, spliceosome RNA helicase DDX39B,crg:105326696
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022472319.1, T-complex protein 1 subunit alpha-like,crg:105328280
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022472320.1, T-complex protein 1 subunit alpha-like,crg:105328280
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022430858.1, T-complex protein 1 subunit beta-like,crg:105334954
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022478553.1, T-complex protein 1 subunit delta-like,crg:105334189
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022487501.1, T-complex protein 1 subunit zeta-like,crg:105327904
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022487338.1, transcription elongation factor SPT4-like,crg:105347027
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022434735.1, uncharacterized,crg:105332769
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022477680.1, uncharacterized,crg:105348739
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022471185.1, zinc finger matrin-type protein 2-like,crg:105325235
