"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHM","p.GS.HHM","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.cyan","p.MM.cyan","MM.tan","p.MM.tan","MM.turquoise","p.MM.turquoise","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.salmon","p.MM.salmon","MM.brown","p.MM.brown","MM.purple","p.MM.purple","MM.green","p.MM.green"
"XM_022465149.1","LOC111123059","XM_022465149.1","blue","crg:105338664"," kinesin-like protein KIF20B",211,"",0.65978452847226,0.037911032712807,-0.69072338249847,0.0270022847809985,0.595491935703042,0.0693059827074599,0.379818055485753,0.278989780166819,-0.0728915292071104,0.841394269452752,-0.337137359213921,0.340774245623576,-0.0359738261840033,0.921409013726586,0.403399516566767,0.247685810314978,0.217718696545912,0.545680923023564,-0.362247552819889,0.30363573926136,0.137121140383738,0.705623935110652,-0.326221145934846,0.35760743680813,0.153308725545734,0.672408851062924
"XM_022475070.1","LOC111129022","XM_022475070.1","blue","crg:105328002"," calmodulin-A-like",163,"GO:0007165;GO:0043167",0.659549681773204,0.0380036106045454,-0.953813835314693,1.88256387568045e-05,0.889776906811007,0.000564204231787676,0.203594134731827,0.572643758576249,0.224068729888171,0.5337260736715,-0.437531854297991,0.206035125324608,-0.188105460358606,0.60277249909611,0.474306277552563,0.166049365725141,-0.132328986268898,0.715546199648975,-0.73059708243619,0.0163994231699647,0.289589467838723,0.417028008684602,-0.470510530654697,0.169941825000896,0.16181485547913,0.655153668577752
"XM_022486623.1","LOC111136049","XM_022486623.1","blue","crg:105328661"," uncharacterized",229,"",0.659279405333144,0.0381103437365835,-0.879771246511882,0.000788744032271705,0.737277530011074,0.014964448303408,0.258767356007448,0.470351130013195,0.163697923570166,0.651353214727472,-0.236255455465575,0.511084491401311,-0.218093637595303,0.544972114204798,0.556220392544425,0.0949721917368051,-0.0785231200908132,0.829285871463102,-0.520400000951576,0.123051404035422,0.369356823915932,0.293529063183514,-0.230741816019625,0.521278348842057,-0.036026299251538,0.921294674598289
"XR_002635714.1",NA,NA,"blue",NA,NA,NA,NA,0.658809691536287,0.0382963161495776,-0.620563157870477,0.0555682086446885,0.921133368200658,0.000153760604689647,0.62957249030451,0.0511102511802225,-0.287135861054382,0.421164604980821,-0.880695356605278,0.000765659531618893,0.482460127632165,0.157869836694165,0.466700201184872,0.173903489292341,-0.136369884604927,0.707176830172539,-0.569194831482873,0.0859146903797259,-0.0121956438489058,0.973325996640527,-0.520293934931255,0.12314138156314,0.665665373317954,0.0356421296193222
"XM_022437641.1","LOC111103972","XM_022437641.1","blue","crg:105326833"," perlucin-like protein",167,"",0.656238679735804,0.0393250998203664,-0.583209492567526,0.0767762060750916,0.908863226721365,0.00027005172709518,0.543136274608297,0.104699780785982,-0.27286056411294,0.44560713670115,-0.907691656147226,0.000283794828407274,0.521027375878799,0.122520027110374,0.403110538066755,0.248056994717923,-0.24562607219006,0.493953252534245,-0.583950675666625,0.0763112753627183,-0.0464613309541639,0.898584947646008,-0.5316378380518,0.113748819649574,0.709886106278777,0.0214528585080856
"XM_022440019.1","LOC111105643","XM_022440019.1","blue","crg:105349099"," perlucin-like",171,"",0.65620855800856,0.0393372620433431,-0.688263228405417,0.0277792400025219,0.91284958608547,0.000226932969252584,0.638356487090613,0.0469991196096339,-0.267713820041589,0.454573992279485,-0.762978105323988,0.0102553982513336,0.385358465505924,0.271451157862058,0.444090301046783,0.198531940430016,-0.176932704939222,0.624850188034185,-0.541799453593522,0.105727642507937,0.0354909497611847,0.922461264971392,-0.489557438942087,0.150951927835398,0.499912396164949,0.141194140751056
"XR_002639434.1",NA,NA,"blue",NA,NA,NA,NA,0.655165860986058,0.0397598342822275,-0.839049907501426,0.00240602227390737,0.962846119447871,7.97074570944868e-06,0.317692081726323,0.371043398850716,0.100349234665414,0.782683224057297,-0.655328310585532,0.0396937985419975,0.0537549764539623,0.882750185218721,0.486633572975789,0.153779183414844,-0.237775428407172,0.508289011820424,-0.764068234274717,0.0100824418455322,0.188418141451904,0.602158688991915,-0.539690948464267,0.10736173543238,0.386304604698005,0.270175021983039
"XM_022469994.1","LOC111125831","XM_022469994.1","blue","crg:105340865"," uncharacterized",253,"",0.655058512363041,0.0398035120464573,-0.833623119822216,0.00272834541725652,0.792369259061103,0.00627518279673977,0.167338911360689,0.644025413824494,0.21371343158021,0.55327533702424,-0.419748826650214,0.227191781280262,-0.15763204770162,0.663620955375759,0.447646304184463,0.194531246059711,0.0676273911168174,0.852739802405152,-0.644585792066534,0.0442215008659473,0.500759670682546,0.14041328294761,-0.200193930723873,0.579208719738496,0.21685981875145,0.547305965137057
"XM_022445697.1","LOC111109531","XM_022445697.1","blue","crg:105338554"," transforming growth factor-beta-induced protein ig-h3-like",285,"",0.654948988485688,0.0398481081530775,-0.528068839082782,0.116653812237886,0.851743714669835,0.0017603423086888,0.467571899800344,0.172992371317823,-0.0727556346669777,0.84168683429364,-0.799605653167068,0.00549635295263499,0.330816193725831,0.350471654700986,0.620310601706319,0.0556967534208038,-0.0245122095795957,0.94641174769916,-0.609438606991442,0.0614182510236835,0.241605974730392,0.501272545594518,-0.300356201688192,0.399104499767672,0.636017623325361,0.0480713742865101
"XM_022451534.1","LOC111113338","XM_022451534.1","blue","crg:105317444"," uncharacterized",251,"",0.654376581029791,0.0400817292795689,-0.848037711197454,0.00193394853146115,0.946877202169462,3.26696093958001e-05,0.253805146162593,0.479204413735654,0.112529300646296,0.756935602015995,-0.619605542784992,0.0560566514472397,0.0318060589576371,0.930494587917746,0.378435295456709,0.280888742186088,-0.317741994957575,0.3709640530751,-0.762263467630483,0.0103699071683856,0.19916175785905,0.581207149245104,-0.534424682097058,0.111512273428603,0.340874642846503,0.335106068444675
"XM_022445716.1","LOC111109548","XM_022445716.1","blue","crg:105317748"," uncharacterized",241,"GO:0003674;GO:0005576;GO:0008150",0.653948080585332,0.0402572185928878,-0.733525109953289,0.0157592058419469,0.960727391119411,9.92479156749624e-06,0.404990227180737,0.245648139489947,-0.0942000971156609,0.79575610277542,-0.804556016801444,0.00500497249774009,0.301779917574895,0.396762558731737,0.373766378090119,0.287352086550718,-0.318300392650936,0.370076955334887,-0.699741122184066,0.0242815434806822,0.0268417941734317,0.941325861083259,-0.592739122014724,0.0709371295838688,0.558492046506499,0.0933443286525571
"XM_022440819.1","LOC111106232","XM_022440819.1","blue","crg:105317552"," uncharacterized",274,"GO:0003674;GO:0005576;GO:0008150",0.653687807317698,0.0403640636436635,-0.621592046037181,0.0550465591822347,0.32161850163031,0.364827379853889,0.163047716363075,0.652664666870328,-0.194593681183358,0.590082261205362,0.0983517232260826,0.786924659818805,-0.0499744438016051,0.890953513751028,-0.2812133535256,0.431228000245841,-0.424440413298433,0.221495084418434,-0.0506018711342069,0.889591403003648,0.302769705317846,0.395138315035718,0.00884530345645149,0.980652412479894,-0.371001877254802,0.291216408118486
"XM_022437368.1","LOC111103830","XM_022437368.1","blue","crg:105326831"," C-type lectin domain family 10 member A-like",160,"",0.653069237445912,0.0406187585454153,-0.766214863954054,0.00974788648648645,0.925099992066167,0.00012569741090948,0.588224158636432,0.0736661845525758,-0.121598694004101,0.737901184495025,-0.713628895077654,0.0204694052500182,0.228633301048838,0.525198559712252,0.621148600949399,0.0552709879749089,0.0886691657780138,0.807554005714762,-0.590534286471481,0.072261462391861,0.235174821430619,0.513075840833231,-0.358422349811483,0.309148856762023,0.488541348996692,0.151930841344443
"XM_022435441.1","LOC111102622","XM_022435441.1","blue","crg:105323819;crg:105339928"," uncharacterized",144,"",0.651718451223998,0.0411786946124197,-0.714105228366924,0.0203465215965617,0.84954717676472,0.00186181047057163,0.301205337791514,0.397706916373536,0.0774962383278656,0.831491414093589,-0.586156434509966,0.0749384511653014,0.0183838752782193,0.959798861318562,0.266257827536884,0.457125279875197,-0.0713729950753516,0.844664479820468,-0.688941145176889,0.0275636376949425,0.402739170946646,0.248534459908399,-0.350942567144696,0.320080036252977,0.337771125265269,0.33980961412259
"XM_022471530.1","LOC111126707","XM_022471530.1","blue","crg:105327928"," uncharacterized",742,"GO:0003674;GO:0005576;GO:0008150",0.651707358246725,0.0411833142937708,-0.676376169257119,0.0317492376035538,0.951587788322922,2.26642458451007e-05,0.456968370088921,0.184268893384308,-0.0383306206941045,0.916274851552551,-0.835501168064945,0.00261348587300317,0.276094179678102,0.440014908386549,0.504753195946139,0.136768441655938,-0.100743710304819,0.781846216111993,-0.727957303360096,0.0169919250684952,0.176676836255443,0.625359034761932,-0.505130417135676,0.136427192152395,0.627685288135889,0.0520236454289817
"XM_022473378.1","LOC111128011","XM_022473378.1","blue","crg:105338560"," uncharacterized",107,"",0.651669867742022,0.0411989298296052,-0.563011796537576,0.0901586906446953,0.86470690498853,0.00124099750615795,0.564470531678094,0.0891455911146194,-0.21303786060456,0.554560348447268,-0.810427538637124,0.00446378786950963,0.378532639160361,0.280754830618531,0.337951386757869,0.339535500098495,-0.10692083379791,0.768766223379667,-0.588759486632327,0.0733391012072581,0.103691445919854,0.775598072983936,-0.485194687333499,0.155182199173968,0.587135222740302,0.0743344414400657
"XM_022449397.1","LOC111112089","XM_022449397.1","blue","crg:105338112"," glycine-rich cell wall structural protein 1.0-like",176,"",0.650737878973295,0.0415884017173156,-0.890212171184174,0.000555647124528367,0.725610300993097,0.0175310621793674,0.123608857214301,0.733699284199862,0.0185443186695989,0.959448250240833,-0.29542932325302,0.407259893337873,-0.0413779136075562,0.909640627058968,0.0363939865890821,0.920493518223874,-0.517766908238899,0.125297192048818,-0.510083098466003,0.13199528841958,0.118196298719923,0.745027519249558,-0.448856176725441,0.19318090489614,0.00345994882898112,0.99243145254198
"XM_022439024.1","LOC111104861","XM_022439024.1","blue","crg:105326833"," perlucin-like protein",167,"",0.650638419245165,0.0416301107764181,-0.638068857546211,0.047130113933348,0.878070738225134,0.000832544252407313,0.58523786459307,0.0755081888313283,-0.265016795001568,0.459304949749498,-0.736012006925697,0.0152292851358722,0.379141957728416,0.279917402309819,0.306880242471067,0.388427354073342,-0.250831405664405,0.484544457713187,-0.532634798373125,0.11294552246045,0.0718298271075808,0.843680450966413,-0.460634172275643,0.180322722269634,0.463798305986258,0.176957134896833
"XR_002633648.1",NA,NA,"blue",NA,NA,NA,NA,0.649303755918537,0.0421925313411234,-0.887945529058503,0.000601267816701808,0.72753800172415,0.0170873870829573,0.304240526003813,0.392730630131599,-0.153103609077698,0.672826683849302,-0.293444114664928,0.410568188894894,0.075019483084655,0.836815337208806,0.0500497313374224,0.890790054961705,-0.480511034772424,0.15980249689595,-0.38785086360778,0.268096527945657,0.130459484086857,0.719427557504209,-0.342857255080345,0.332118924871303,-0.0230113053403047,0.949689415679659
"XM_022474489.1","LOC111128699","XM_022474489.1","blue","crg:105337335"," 14-3-3 protein gamma-like",304,"GO:0003674",0.648994099312887,0.0423237442308066,-0.358607179987998,0.308881264210152,0.506774321743912,0.134946158271888,0.329134832883935,0.353074280758475,-0.0318639591437403,0.93036831595794,-0.48290936745466,0.157426392856006,0.185396423555461,0.608099855135145,0.588868123952583,0.0732728396409109,0.198903226215594,0.581708104936398,-0.345441228000613,0.328246409158395,0.328839327022482,0.353532706588176,-0.0408104796450561,0.910875610887376,0.423827982015364,0.222234046296262
"XM_022445868.1","LOC111109661","XM_022445868.1","blue","crg:105330242"," short-chain collagen C4-like",271,"",0.648586852543916,0.0424967262779455,-0.584496199327656,0.0759702465904253,0.817647013644088,0.00385735181864613,0.753248414606916,0.0118927059389299,-0.413134838662613,0.235362480596169,-0.695019541717007,0.0256813807089993,0.467956341053643,0.172591449865619,0.394761369697586,0.258914869832837,-0.104818591685722,0.773211969316519,-0.368180388905072,0.295188924543567,0.115850122077452,0.74995179824807,-0.286504447802461,0.422232214583475,0.43304722025603,0.211258737865129
"XM_022448200.1","LOC111111308","XM_022448200.1","blue","crg:105341949"," transmembrane protease serine 3-like",333,"GO:0008233",0.647183711348681,0.0430963566121699,-0.656011651331147,0.0394168293003458,0.789929873064243,0.00655452729516121,0.362678975702879,0.303017237021679,-0.298074518708989,0.402871539054604,-0.66453797254715,0.0360697792808327,0.452908957328002,0.188697647392031,0.0296017182211235,0.935302952805412,-0.575426930851406,0.0817690823092464,-0.455713325548719,0.185631518579633,-0.0429394689942839,0.906242908173725,-0.455953577386799,0.185370214983632,0.425401406602731,0.220338377273456
"XM_022438075.1","LOC111104231","XM_022438075.1","blue","crg:105343026"," turripeptide Pal9.2-like",105,"GO:0003674",0.646904629675542,0.043216294452207,-0.769787274736234,0.00920858573557254,0.466466970476516,0.174147749870429,0.301188356545886,0.397734842530825,-0.36652659143979,0.297530758044868,-0.106375378269278,0.769919155400676,0.207458764050466,0.565216593587197,-0.0438149329606852,0.904338620905803,-0.504689858832213,0.136825790291528,-0.0426877552294099,0.906790509683007,-0.034985151647333,0.923563581748943,-0.175070606188661,0.62855659623688,-0.137492982727043,0.704855674039687
"XR_002638892.1",NA,NA,"blue",NA,NA,NA,NA,0.646709292143627,0.0433003755281338,-0.669203391878656,0.0343223789462394,0.898360819745181,0.000412329102650715,0.488912318333302,0.151573000319755,-0.282316142442246,0.429345801493773,-0.855069706785916,0.0016144048713825,0.502821446508322,0.138524188429025,0.396078514917573,0.257184822867195,-0.279086424253586,0.434868906150589,-0.54425736831672,0.103842670671109,-0.117648364180644,0.74617681575019,-0.538870132167738,0.108002143956277,0.665742201161758,0.0356131124931586
"XM_022462820.1","LOC111121515","XM_022462820.1","blue","crg:105341238"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7-like",128,"GO:0005739;GO:0006091;GO:0009058;GO:0016491;GO:0044281;GO:0051186;GO:0055085",0.646580941569457,0.0433556824141974,-0.641652728270439,0.0455152469930968,0.259016170152993,0.469909118867921,0.0986000253304822,0.786397148133305,-0.362809324032299,0.302830496743029,-0.00272179779876414,0.994046111422832,0.159280871995887,0.660279073563702,-0.194551849568514,0.590163763427798,-0.384627634971493,0.272439136553583,0.0878221468936183,0.809363909252229,-0.148661518469275,0.681895065611924,-0.138969672315556,0.701807071813097,-0.147800753811674,0.683656577802813
"XM_022444857.1",NA,NA,"blue",NA,NA,NA,NA,0.646517479962891,0.0433830458191693,-0.510312543638897,0.131792150665463,0.791093076243843,0.00642024526291605,0.422454328962008,0.223896607672912,-0.0825922918890193,0.820556767785953,-0.808170942771567,0.00466655655410397,0.302735253816869,0.395194796099837,0.529268707847032,0.115672062594573,-0.106192726353864,0.770305318496578,-0.635764818796561,0.0481882406815076,-0.199083967653926,0.58135786606291,-0.740910640642958,0.0142220110702972,0.651431024416355,0.0412985062389501
"XM_022489056.1","LOC111137559","XM_022489056.1","blue","crg:105318664"," fatty acid-binding protein, adipocyte-like",131,"GO:0008289",0.645595333035244,0.0437819648807329,-0.66306354192623,0.0366342838436856,0.867090066929154,0.0011593216361251,0.543886025790017,0.104126080436482,-0.375799522062201,0.284527786297104,-0.810766842536828,0.00443385406403676,0.539570074300624,0.107455892011297,0.262988381920682,0.462877487928934,-0.359867223080552,0.307060259770583,-0.475592940472177,0.164742149609935,-0.169681398512964,0.639325465753881,-0.561391081125157,0.0912928896650004,0.589321444386511,0.0729967642062536
"XM_022440212.1","LOC111105812","XM_022440212.1","blue","crg:105341373;crg:105341371"," uncharacterized",1441,"GO:0016757",0.643883386982585,0.0445290527419549,-0.734748638439419,0.0154969121286955,0.951362381770658,2.30829431340012e-05,0.540391553988894,0.106817012848294,-0.113872424825911,0.754109027561304,-0.761098422081112,0.0105585110521926,0.254725425841205,0.477557051482987,0.53985615601211,0.107233128839018,-0.0335138017688525,0.926770844726571,-0.636914242435354,0.0476584099405134,0.192858964968619,0.593465541419536,-0.414323334609448,0.233882215976386,0.519529448511472,0.123791116671996
