"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHH","p.GS.HHH","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red"
"XM_022441212.1","LOC111106506","XM_022441212.1","brown","crg:105348314"," histone-lysine N-methyltransferase 2E-like",1998,"GO:0003674",0.157311366069948,0.484453363776976,-0.0128608046745331,0.954701761855361,0.22195536744306,0.320832165075623,-0.4968132191557,0.0186660332552691,0.911210957053204,3.79407992137372e-09,-0.590420921566646,0.00381762399258281,-0.405203738028688,0.0613729179331228,0.282749856892174,0.202305707913828,-0.137675424257728,0.541211639608822
"XM_022455477.1","LOC111116477","XM_022455477.1","brown","crg:105319364"," 60S acidic ribosomal protein P0-like",314,"GO:0005622;GO:0042254",0.156812715594804,0.485856807942012,-0.249331375063356,0.263144099263969,0.356427934725615,0.103482494462572,-0.334081469458979,0.128621301442634,0.746470968631152,6.61160142851567e-05,-0.52197358949218,0.0127114875018037,-0.501974410284962,0.0172902950444326,0.0534217630039923,0.813345645135512,-0.240437808165484,0.281107435164613
"XM_022467643.1","LOC111124616","XM_022467643.1","brown","crg:105319253"," next to BRCA1 gene 1 protein-like",299,"GO:0006914;GO:0032182;GO:0043167",-0.156682472969854,0.48622370777585,0.407740993813819,0.0596127761311166,-0.0980374930079775,0.664257049564607,-0.518832371831517,0.0133566440904856,0.32928871416005,0.134537820834389,0.0185743812746927,0.93461266691939,0.0795194026150283,0.725014292012649,0.0558946313057524,0.804862965288181,-0.0310865945317468,0.890769530166848
"XM_022477066.1","LOC111130257","XM_022477066.1","brown","crg:105335489"," tropomyosin",284,"",0.156453551892306,0.486868924484375,-0.12801783681856,0.570203664282528,0.162670923797502,0.469497935159726,-0.244648108738857,0.272510047431998,0.343464891763329,0.117581992890015,-0.126621432322931,0.574451423397875,-0.289958250222488,0.190544147986672,0.128200851377016,0.569647973437135,-0.12537849082346,0.578243939116904
"XM_022430772.1","LOC111099483","XM_022430772.1","brown","crg:105346688"," disks large homolog 1-like",856,"GO:0003674",0.155943630917172,0.488307675343034,0.160327163721726,0.476008857344642,0.125516544166859,0.577822169124501,-0.758086520943889,4.36164656270341e-05,0.88605307247348,4.12899598231381e-08,-0.437899806918555,0.0415207717806474,-0.429306952121202,0.0461679917739823,0.355814644323191,0.104120197350037,-0.0201092434474399,0.929222096405823
"XM_022461139.1","LOC111120422","XM_022461139.1","brown","crg:105348718"," protein draper-like",327,"",-0.155796356513015,0.488723605927021,0.160743848417096,0.474847988849951,0.334920197330494,0.127605410102195,-0.319895183837241,0.146691869697294,0.38055919162761,0.0805988382981069,-0.238536217913854,0.285045501992424,-0.218692331071132,0.328179909104641,0.0365045892675747,0.871872609931659,-0.262832440448598,0.237304117235715
"XM_022459867.1","LOC111119574","XM_022459867.1","brown","crg:105341206"," cyclin-dependent kinase-like 4",731,"GO:0006464;GO:0016301;GO:0043167",0.155280260673109,0.490182546640946,-0.0173612218757872,0.938875358820913,0.227553012916935,0.308460513595758,-0.48092796347067,0.0234627897255102,0.893450003781076,2.17838816535173e-08,-0.644538410597839,0.00120379363362281,-0.439033097710747,0.0409361830284682,0.344904643072331,0.115950890512718,0.00321211461503722,0.988681047840919
"XM_022430465.1","LOC111099101","XM_022430465.1","brown","crg:105343707"," serine/threonine-protein kinase unc-51-like",958,"GO:0006464;GO:0006520;GO:0016301;GO:0043167",0.154814690976461,0.491500507710306,0.23434213654898,0.293852192176565,0.409962004838755,0.0581039475143098,-0.527112515597093,0.0117109825876548,0.708892614845123,0.000221431962087133,-0.680760347388473,0.00048823025960112,-0.512406092004158,0.0147596809846005,0.345715073140482,0.115039997024404,0.0638785469299488,0.777624556060414
"XM_022486370.1","LOC111135911","XM_022486370.1","brown","crg:105318381"," myoferlin-like",2125,"GO:0005575",0.154631855928919,0.492018567101765,0.245926408326406,0.269933000455885,0.297718981177111,0.178410289707269,-0.714362854476982,0.000187888757536411,0.921382066978102,1.17344248623742e-09,-0.356792340076153,0.103104942361938,-0.433684115403751,0.0437527718248951,0.15891068002494,0.479965837308302,0.074013440968642,0.743411447683329
"XM_022457382.1","LOC111118086","XM_022457382.1","brown","crg:105340745"," WW domain-binding protein 11-like",569,"GO:0034641",-0.154267068311931,0.493052992456012,0.132454104575623,0.556801443377066,0.175524180901389,0.434614469202783,-0.506760025838106,0.0160890378287573,0.636033045613287,0.00146382158169888,-0.283427757219225,0.201179306368044,-0.166949570625799,0.457730149739732,0.00921531911025678,0.967534030447226,-0.110592498023802,0.624166943043357
"XM_022476449.1","LOC111129912","XM_022476449.1","brown","crg:105320938"," peptidyl-glycine alpha-amidating monooxygenase-like",1001,"GO:0005575;GO:0016491;GO:0034641;GO:0043167",-0.152190993113933,0.498960503878086,-0.319031097507318,0.147847519437932,0.304469239071098,0.168296698084321,-0.258091818084384,0.246181343075143,0.583258694184859,0.00438272934452443,-0.631777948372435,0.00161085481341349,-0.400823094186309,0.0645049040401756,-0.0292159108600675,0.897307951489976,-0.255861347256509,0.250431379017318
"XM_022432525.1","LOC111100547","XM_022432525.1","brown","crg:105342030"," ATP-dependent RNA helicase HAS1-like",691,"GO:0043167",0.151344689607063,0.501378589994262,-0.04286060504092,0.849790482246933,0.062231743605632,0.783223394791475,-0.262512254917389,0.237897030361795,0.651507654174564,0.00102106755567448,-0.403833814430995,0.0623396077237351,-0.222218494948592,0.320244007919705,0.22196810001887,0.320803689535209,-0.107509488989986,0.633922232692769
"XM_022480907.1","LOC111132948","XM_022480907.1","brown","crg:105336871"," RRP12-like protein",1293,"",0.150413238287473,0.50404656578248,0.0575142479546288,0.799318598472053,0.0425840901340989,0.850749014156473,-0.518526285621725,0.0134209096006603,0.827080794153682,2.06890543654596e-06,-0.553059288082072,0.00759158507350826,-0.232954724030713,0.296802106127146,0.456162881927122,0.0328588330803292,-0.220423214060949,0.324269840363643
"XM_022432474.1","LOC111100516","XM_022432474.1","brown","crg:105320161"," taurocyamine kinase-like",739,"GO:0016301",0.150291707082234,0.504395179112215,-0.0693219598813127,0.759194987726109,-0.0120922409417515,0.957406341944798,-0.205375324318906,0.359198435036141,0.527588376221341,0.0116216910158486,0.0248210004895223,0.912693680854513,-0.176761159788913,0.431332013933983,-0.147826318418364,0.511492406611264,0.0942890441063832,0.67640668893038
"XM_022435847.1","LOC111102906","XM_022435847.1","brown","crg:105320075"," cold shock domain-containing protein E1-like",810,"GO:0003674",0.149203334373734,0.507522406963653,0.220849200688624,0.323311846223278,0.405847693502584,0.0609224834427969,-0.801607992732493,7.30244915234152e-06,0.904730908973581,7.46542862572454e-09,-0.623812404434028,0.0019198848385409,-0.548293117724698,0.00824169440870954,0.363969950203259,0.0958727158396016,-0.100239554269962,0.657157174676673
"XM_022485952.1","LOC111135679","XM_022485952.1","brown","crg:105332781"," lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog",117,"",0.147493371167999,0.512454548813056,-0.282013647997724,0.203533788864434,0.374878784662453,0.0856078633668355,-0.0964101588247644,0.669521857204317,0.360493849029253,0.0993269518750311,-0.0884657504024754,0.695435607669353,-0.416606970420597,0.0537640881784428,-0.401588939259792,0.0639487631598519,-0.180561490961543,0.421330873137549
"XM_022450306.1","LOC111112620","XM_022450306.1","brown","crg:105318289"," centrosome and spindle pole-associated protein 1-like",433,"",0.146813340756795,0.514422383865909,0.118842709739615,0.598362395610669,0.120855020274877,0.592136918854799,-0.0913674166572671,0.685930788902951,0.202247883924994,0.36672134695229,-0.0265690810497856,0.906570069625604,-0.0212500525471825,0.925217402696027,0.13547192148214,0.547766252127764,-0.0418156553004316,0.853413838860102
"XM_022475467.1","LOC111129219","XM_022475467.1","brown","crg:105331061"," regulator of nonsense transcripts 1-like",1108,"GO:0003677;GO:0004386;GO:0005737;GO:0034655;GO:0043167",0.146529241155715,0.515245567840991,0.145852034807893,0.517210327710037,0.0652173601050668,0.773080654716676,-0.456178407529029,0.0328521318993793,0.80542490677548,6.11631277762119e-06,-0.40196724379566,0.0636753971356866,-0.217521344121417,0.330841098358421,0.148514615711667,0.509506146240202,0.0942796867661686,0.676437117363108
"XM_022483067.1","LOC111134216","XM_022483067.1","brown","crg:105339951"," eukaryotic translation initiation factor 3 subunit A-like",1276,"GO:0005737;GO:0032991",0.146471181601443,0.515413874129654,0.199468224988828,0.373483106203224,0.17108161707704,0.446512305547582,-0.631180041755149,0.00163248486008681,0.816639084342866,3.55078733487281e-06,-0.461209158438904,0.0307368909764144,-0.365348029812956,0.0945281463739185,0.371262778970746,0.0889151247357602,-0.159688698469497,0.477790379048067
"XM_022433129.1","LOC111100944","XM_022433129.1","brown","crg:105321556"," uncharacterized",148,"GO:0003674",0.146114804285631,0.516447537226827,0.0855993688332517,0.704868412448247,0.259356764710966,0.243791912831367,-0.293125071549186,0.185526980985628,0.320510399458749,0.145872959434954,0.291408932957721,0.188234532991265,-0.267177411532736,0.229353392663965,-0.239565924103773,0.282908797791973,0.280068563854208,0.206802463257147
"XM_022462970.1","LOC111121616","XM_022462970.1","brown","crg:105318950"," probable protein phosphatase CG10417",706,"GO:0005623;GO:0006464;GO:0016791;GO:0032991;GO:0043167",0.145945370564171,0.516939322795982,0.0498337781462025,0.825689280392858,0.149608749605141,0.506356428355377,-0.3194935198699,0.147228269323715,0.301577910930135,0.172578840672449,-0.445898860219436,0.037530805651822,-0.389971422042493,0.072786736004133,0.440073903337696,0.0404049840379564,-0.284707756197973,0.199063980609163
"XM_022480453.1",NA,NA,"brown",NA,NA,NA,NA,-0.145685360944904,0.517694442155194,-0.347121799497269,0.113471232683274,0.422463242629722,0.0501501432512837,-0.170343260370948,0.448506158926097,0.332575766879148,0.130459573471471,-0.810726167670779,4.75079522957435e-06,-0.532902797071852,0.0106617602669351,0.529237947999522,0.011316460295025,-0.440830243475333,0.0400223607710277
"XM_022463397.1","LOC111121910","XM_022463397.1","brown","crg:105329482"," IQ domain-containing protein K-like",275,"GO:0003674",0.145584663558282,0.517987028675229,0.370374004562304,0.0897423506151661,0.0898358525239275,0.690942037806095,-0.52313986442399,0.0124785228776359,0.250093019279696,0.26164053550597,0.226514321342582,0.310733876188229,-0.190152972291626,0.396656331429465,0.120413637323631,0.593500073119904,-0.0240667927535036,0.91533720511292
"XM_022439422.1","LOC111105248","XM_022439422.1","brown","crg:105330208"," intersectin-1-like",1461,"GO:0007165;GO:0016192;GO:0019899",0.144444908592115,0.521304194135487,-0.100413063023615,0.656598950456144,0.261546946125997,0.239690406164629,-0.419055960053345,0.0522291839795418,0.875981234762008,9.2225982240884e-08,-0.632089396667797,0.00159968431834315,-0.423646272349912,0.0494434490259071,0.311078447878549,0.158785952295719,-0.20904562064807,0.350484856314715
"XM_022458468.1","LOC111118823","XM_022458468.1","brown","crg:105337221"," protein FAM149B1-like",689,"",0.144049428049698,0.522457560923482,0.134385295627765,0.551011835969407,0.226441628031718,0.31089335941834,-0.429607750057193,0.0459987773310003,0.806740632829316,5.74866941786326e-06,-0.475012111336538,0.0254827866362877,-0.359324891919216,0.100508879377617,0.16682459547337,0.458071693699839,0.308657553190738,0.162225040272652
"XM_022432103.1","LOC111100344","XM_022432103.1","brown","crg:105337636"," unconventional myosin-VI-like",1260,"GO:0005856;GO:0008092;GO:0032991;GO:0043167",0.1439180316384,0.522841028755154,-0.0218012789180106,0.923282999452185,0.275842145711173,0.2140255168886,-0.532543748150305,0.0107244972605349,0.866967051804669,1.78912041925831e-07,-0.643228304694812,0.00124107693157786,-0.436969284083747,0.0420056212009863,0.254838616410887,0.252395839314402,-0.154136981209061,0.493422139273583
"XM_022446044.1","LOC111109804","XM_022446044.1","brown","crg:105331958"," RNA-binding protein 5-like",875,"GO:0003674",0.143773120010905,0.523264094030828,-0.0580888693330276,0.79735374771914,0.08224063658406,0.715974891918612,-0.301882990216882,0.172123497441783,0.790603034870211,1.19275480570661e-05,-0.488054069304863,0.0212018464934663,-0.235819547341483,0.290730944988399,0.0884904641113483,0.695354465282095,0.0346375014503439,0.878377553314461
"XM_022483650.1","LOC111134531","XM_022483650.1","brown","crg:105322652"," transcription elongation regulator 1-like",981,"GO:0003674",0.143537122972468,0.523953427283819,0.0124441358885918,0.956167963755224,0.140070604174777,0.5341281382089,-0.536422048455012,0.0100626064840503,0.926144372322621,6.40949986448843e-10,-0.593322507120778,0.00360674221453764,-0.387877095065796,0.0744734393120673,0.36224911870197,0.0975714604675441,-0.0922105083587522,0.683177622115787
"XM_022442443.1","LOC111107306","XM_022442443.1","brown","crg:105338270"," transcription factor GATA-3-like",469,"GO:0002376;GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641;GO:0043167;GO:0048856",0.143465380680468,0.524163067342225,0.0670825313903506,0.766762282107376,0.459461350018331,0.0314591886089772,-0.682274578564211,0.000468896254488418,0.900257143716114,1.15894567174743e-08,-0.674213868271597,0.000579898142532789,-0.580190546033469,0.00464531853565796,0.3378392667813,0.124114633809486,-0.156329796445472,0.487217908289744
"XM_022468921.1","LOC111125299","XM_022468921.1","brown","crg:105330441"," G protein pathway suppressor 2-like",377,"",-0.143179997344128,0.524997386100794,0.280528335723721,0.206026673615104,0.0686886658021991,0.761332839232542,-0.483506462199337,0.0226234426832765,0.21424794187172,0.338348302201879,-0.0536392836239313,0.812598658779488,-0.0480795485364619,0.831738993549472,0.276860083688256,0.212270696773525,-0.0802524531166987,0.722575704403213
"XM_022468978.1","LOC111125323","XM_022468978.1","brown","crg:105328340"," cilia- and flagella-associated protein 91-like",748,"",-0.141786579999892,0.529080029535533,0.133535268900676,0.553556801611907,0.188771115893628,0.400160675912653,-0.361762360110292,0.0980559716113349,0.158326821731428,0.48160166086402,-0.253551374986017,0.254882416313004,-0.301402140391597,0.172841562301519,0.476741687573091,0.0248783873901935,-0.11940983331263,0.596605115522116
"XM_022460263.1","LOC111119781","XM_022460263.1","brown","crg:105323574"," zinc finger Ran-binding domain-containing protein 2-like",317,"",0.14177649065565,0.529109645058086,0.0282613273117354,0.900646923399443,-0.205659118721336,0.358520241556277,-0.271178422288272,0.222188539796026,0.20713754722895,0.354999221929353,0.18053079166891,0.421411156256768,-0.0240277208063978,0.915474177421685,0.0241079669174009,0.915192865692359,-0.100714184441829,0.655630581908391
"XM_022457379.1","LOC111118083","XM_022457379.1","brown","crg:105323237"," ankyrin repeat domain-containing protein 17-like",2709,"GO:0003723",0.140962018311591,0.531502951296296,0.106777687384652,0.636246531646273,0.212742266171739,0.341835005740897,-0.645881574083728,0.00116656282601279,0.941948063675407,6.16649716530353e-11,-0.54828201468257,0.00824326077620517,-0.40946080425802,0.0584418503763551,0.41065456090878,0.0576395009524009,-0.126281392769653,0.575487886413867
"XM_022483425.1","LOC111134426","XM_022483425.1","brown","crg:105329060"," autism susceptibility gene 2 protein-like",1051,"",0.140577704067341,0.532634004280133,0.37525065465342,0.0852730186160009,0.0156712550812787,0.944816084619011,-0.709553415456334,0.000217123400886607,0.688526724220903,0.000395862638505069,-0.0811817836413223,0.719487902608652,-0.214204542116778,0.338448507372135,0.23961040057153,0.282816732586587,0.213836537248038,0.339298895660432
"XM_022469535.1","LOC111125577","XM_022469535.1","brown","crg:105321687"," band 3 anion transport protein-like",1449,"GO:0005575;GO:0022857",0.13953254333781,0.53571562826786,0.0213421186657937,0.924894288976239,0.189517310485992,0.398266222282308,-0.501207251964486,0.0174894327197038,0.883306367746832,5.17798182192655e-08,-0.532871140074486,0.0106672796100814,-0.355907703724209,0.10402324882447,0.159697808238387,0.477764936252872,0.0948837643403358,0.674473764840436
